,HiddenNodes,lit_HamminLosss,lit_accuracy,lit_precision,lit_recall,lit_f1,sklearn_hamLoss,sklearn_accuracy,sklearn_macro_precision,sklearn_micro_precision-,sklearn_macro_recall,sklearn_micro_precision,sklearn_macro_f1,sklearn_micro_f1,term_wise_accuracy,activation,type,start,phase,end
76,20000,0.0018984175895291656,0.95777232451276,0.9716507585223992,0.9631500064554123,0.9673817080116645,0.95777232451276,0.9418273790705027,0.9911546007071819,0.95777232451276,0.9596397382795171,0.9873173220598418,0.9748876152106428,0.976938749752078,0.9981015824104709,_biploar_step,type1_BERT_Embeddings_Train,1603041743.6039326,train,1603042300.5567894
77,20000,0.0018984175895291656,0.9610537950388527,0.9720105543453632,0.9709272124463398,0.9714685813713373,0.9610537950388527,0.941195067973443,0.9862964230732032,0.9610537950388527,0.964627207207127,0.9811449749919039,0.9751594196104622,0.9770841918549442,0.9981015824104709,_bipolar_sigmoid,type2_BERT_Embeddings_Train,1603042300.5567894,train,1603043471.5770164
78,20000,0.0018984175895291656,0.9614453058322964,0.9722599510301063,0.9721406627587471,0.9722003032352806,0.9614453058322964,0.9409842976077564,0.9794639983770735,0.9614453058322964,0.9719284248292871,0.9802118872328964,0.9754942361771068,0.9771063418476024,0.9981015824104709,_relu_leaky,type2_BERT_Embeddings_Train,1603043471.5770164,train,1603046271.294621
79,20000,0.0018984175895291656,0.9598348382335105,0.9719675413636841,0.9687542399287584,0.970358230474575,0.9598348382335105,0.9410896827905997,0.9837392440892014,0.9598348382335105,0.9673704462336015,0.9831267839722513,0.9753044557582132,0.9770372897179483,0.9981015824104709,_biploar_step,type2_BERT_Embeddings_Train,1603046271.2955866,train,1603046779.6876743
80,100,0.041997093823900926,0.08405478554099201,0.1820633850303439,0.09444088086471376,0.1243686161572855,0.08405478554099201,0.03169251517194875,0.05510908399730695,0.08405478554099201,0.00939535652803015,0.5733113673805601,0.012084464428574065,0.13599062133645956,0.9580029061760991,_bipolar_sigmoid,type1_BERT_Embeddings_Test,1603046780.3818188,test,1603046783.3000147
81,100,0.041840388249931144,0.09334476533541429,0.1957181389076197,0.10438255874003163,0.13615136713211282,0.09334476533541429,0.038772757923128794,0.0368041880831131,0.09334476533541429,0.010185687911217437,0.5836637589214909,0.013315609705902523,0.14314888651171837,0.9581596117500688,_relu_leaky,type1_BERT_Embeddings_Test,1603046783.3000147,test,1603046787.2315714
82,100,0.042462461892053605,0.06972693270440287,0.1576477860193302,0.07844919773988437,0.10476493296753293,0.06972693270440287,0.024949426837491573,0.07776470254162547,0.06972693270440287,0.00845551413693559,0.5362318840579711,0.011577176156263433,0.11692672328658898,0.9575375381079464,_biploar_step,type1_BERT_Embeddings_Test,1603046787.2315714,test,1603046789.567257
83,100,0.04217279401289734,0.08763063170638241,0.18667235764192766,0.09927289481526716,0.12961575802262448,0.08763063170638241,0.03405259608900876,0.13330793078594205,0.08763063170638241,0.011363058832857618,0.5536938309215537,0.015600590404504623,0.14068698597000487,0.9578272059871027,_bipolar_sigmoid,type2_BERT_Embeddings_Test,1603046789.567257,test,1603046792.4273195
84,100,0.04163619613839477,0.09518574965552477,0.1971229489772983,0.10626151550202559,0.13808606406069762,0.09518574965552477,0.03978422117329737,0.06044115823675279,0.09518574965552477,0.010602188422425154,0.6001577287066246,0.01385732477260693,0.14791059280855198,0.9583638038616052,_relu_leaky,type2_BERT_Embeddings_Test,1603046792.4273195,test,1603046796.3707764
85,100,0.042433969969513645,0.07303696542780616,0.16260188317635405,0.0806133811384496,0.10778836286655923,0.07303696542780616,0.028658125421443022,0.1347638351536366,0.07303696542780616,0.00969946435915061,0.5379188712522046,0.014061708455975095,0.12012603387160299,0.9575660300304863,_biploar_step,type2_BERT_Embeddings_Test,1603046796.3707764,test,1603046798.629736
86,200,0.04180239901987787,0.09594772869781795,0.199763991908294,0.10732094939335828,0.13962821605860296,0.09594772869781795,0.03843560350640594,0.03846256662440043,0.09594772869781795,0.010796482884454586,0.5818997756170531,0.013898241266840541,0.15020754899121536,0.9581976009801222,_bipolar_sigmoid,type1_BERT_Embeddings_Test,1603046798.629736,test,1603046801.9859562
87,200,0.041621950177124785,0.10507046551084864,0.21917846707125194,0.11719563771545043,0.15272733457409518,0.10507046551084864,0.04416722859069454,0.043709122289371675,0.10507046551084864,0.012113892073581229,0.5905567300916138,0.015846508933701986,0.16052102289052772,0.9583780498228752,_relu_leaky,type1_BERT_Embeddings_Test,1603046801.9859562,test,1603046807.5021806
88,200,0.041921115363794365,0.0867433364017197,0.19141942009440324,0.09862916717613075,0.1301818992666879,0.0867433364017197,0.02899527983816588,0.08138327398300912,0.0867433364017197,0.011101038807981184,0.5735963581183612,0.014708052257566334,0.14622823984526112,0.9580788846362056,_biploar_step,type1_BERT_Embeddings_Test,1603046807.5021806,test,1603046809.7871177
89,200,0.04160295556209814,0.10523730464133463,0.22398291750955268,0.1166678975368634,0.15342171464613463,0.10523730464133463,0.041807147673634526,0.03618495711091969,0.10523730464133463,0.012234776187167314,0.5905621096460791,0.015896158586101404,0.16266845073114786,0.9583970444379019,_bipolar_sigmoid,type2_BERT_Embeddings_Test,1603046809.7871177,test,1603046813.1510777
90,200,0.04158396094707151,0.11945638116109325,0.24558744625468576,0.13166994586117173,0.17142930226590344,0.11945638116109325,0.05057316250842886,0.15919129789258632,0.11945638116109325,0.015200104854897815,0.5818406423718344,0.02060420350528967,0.17705102903862419,0.9584160390529285,_relu_leaky,type2_BERT_Embeddings_Test,1603046813.1510777,test,1603046818.8040087
91,200,0.041887874787497746,0.09678414517249749,0.20655895015301626,0.10632962890881063,0.14039078437071217,0.09678414517249749,0.04012137559002023,0.09859185508185893,0.09678414517249749,0.011769006678399157,0.5752808988764045,0.016139777796853366,0.14830549386888095,0.9581121252125022,_biploar_step,type2_BERT_Embeddings_Test,1603046818.8040087,test,1603046821.091027
92,300,0.041897372095011064,0.10153374987301643,0.20937289278489551,0.11498515293163458,0.1484456723953127,0.10153374987301643,0.04079568442346595,0.06032352038992169,0.10153374987301643,0.011748610648596988,0.5681973954763536,0.014995094612787618,0.15819101230798588,0.9581026279049889,_bipolar_sigmoid,type1_BERT_Embeddings_Test,1603046821.091027,test,1603046825.136244
93,300,0.041650442099664745,0.11315091118252432,0.23456314420576055,0.12454844185338804,0.16270415804544483,0.11315091118252432,0.050910316925151716,0.15915305643696093,0.11315091118252432,0.014779052060669429,0.5822950819672131,0.02059957838170864,0.16838911538826207,0.9583495579003353,_relu_leaky,type1_BERT_Embeddings_Test,1603046825.136244,test,1603046832.4927745
94,300,0.04214905074411404,0.09659098949785555,0.20341649808945828,0.10807155209102773,0.14115171774141178,0.09659098949785555,0.03910991233985165,0.0718422539615607,0.09659098949785555,0.011341451674254321,0.5516997167138811,0.014935658216048166,0.1493195322982557,0.957850949255886,_biploar_step,type1_BERT_Embeddings_Test,1603046832.4927745,test,1603046834.9332488
95,300,0.04169317998347469,0.1130985940533359,0.23506405933917732,0.12451265014035223,0.16279390855672876,0.1130985940533359,0.04720161834120027,0.07189057961365414,0.1130985940533359,0.012981751927364641,0.5790849673202615,0.01673196067876125,0.16793025018953756,0.9583068200165253,_bipolar_sigmoid,type2_BERT_Embeddings_Test,1603046834.9332488,test,1603046838.8822987
96,300,0.04147474191066833,0.12001132585500503,0.24336929647111716,0.13181250886320087,0.17100572091732935,0.12001132585500503,0.053270397842211735,0.06607297838896792,0.12001132585500503,0.014094747071231081,0.5917197452229299,0.018588293704895394,0.1754154078549849,0.9585252580893316,_relu_leaky,type2_BERT_Embeddings_Test,1603046838.8822987,test,1603046846.3231223
97,300,0.041835639596174486,0.10657385534993527,0.21892560125870983,0.1183059130951419,0.15360482075016244,0.10657385534993527,0.044504383007417395,0.046292852533455095,0.10657385534993527,0.011912484090729113,0.5728021978021978,0.01542162173834419,0.15919068524527583,0.9581643604038255,_biploar_step,type2_BERT_Embeddings_Test,1603046846.3231223,test,1603046848.7975044
98,400,0.041731169213527965,0.11053967460025325,0.22560446970426745,0.12375654127295264,0.1598348298124159,0.11053967460025325,0.04720161834120027,0.06283924100446447,0.11053967460025325,0.01289126783812151,0.5767716535433071,0.01689089539996572,0.16669827422719513,0.9582688307864721,_bipolar_sigmoid,type1_BERT_Embeddings_Test,1603046848.7975044,test,1603046853.3832443
99,400,0.04152222844823492,0.12090717338228336,0.24820184311081145,0.13382890704595501,0.17389480494269666,0.12090717338228336,0.051921780175320294,0.07430741003291412,0.12090717338228336,0.014501086642632199,0.5855911330049262,0.019018835618061506,0.17865865113657714,0.9584777715517651,_relu_leaky,type1_BERT_Embeddings_Test,1603046853.3832443,test,1603046862.327292
100,400,0.042329499586867124,0.09698724076376682,0.2031495841762194,0.10795647822069819,0.1409893043593818,0.09698724076376682,0.041132838840188805,0.04289480581600287,0.09698724076376682,0.011129887692049277,0.5376044568245125,0.014597347436369739,0.1476381717345573,0.9576705004131328,_biploar_step,type1_BERT_Embeddings_Test,1603046862.327292,test,1603046864.7433288
101,400,0.04174066652104128,0.11550861278796963,0.2436892526069869,0.1289328796448703,0.1686403160609279,0.11550861278796963,0.04720161834120027,0.06944272545039962,0.11550861278796963,0.014523010144586766,0.5711656441717792,0.019334539595317835,0.1748028539241457,0.9582593334789588,_bipolar_sigmoid,type2_BERT_Embeddings_Test,1603046864.7433288,test,1603046869.386816
102,400,0.041569714985801524,0.12934191743144166,0.2639525736120476,0.14377850982111007,0.18615557772949926,0.12934191743144166,0.05428186109238031,0.07497299711868353,0.12934191743144166,0.015708807840449462,0.5757062146892655,0.020397400439385153,0.18884358784284655,0.9584302850141985,_relu_leaky,type2_BERT_Embeddings_Test,1603046869.386816,test,1603046878.4742339
103,400,0.0418213936349045,0.11748270005746886,0.23842245209298765,0.13131685898137035,0.16935655247754214,0.11748270005746886,0.05225893459204316,0.11505949099200363,0.11748270005746886,0.014356397269422814,0.5667287399130975,0.019227737972596293,0.17172952130160818,0.9581786063650954,_biploar_step,type2_BERT_Embeddings_Test,1603046878.4742339,test,1603046880.9366846
104,500,0.041897372095011064,0.11677462190659749,0.23737918633400765,0.13008302093721155,0.16806627214947065,0.11677462190659749,0.049224544841537425,0.10171693631567093,0.11677462190659749,0.014505198731006915,0.5603395997574288,0.019380924087613494,0.17317964576890638,0.9581026279049889,_bipolar_sigmoid,type1_BERT_Embeddings_Test,1603046880.9366846,test,1603046886.0969458
105,500,0.04187362882622776,0.12464466815761618,0.24880390456924506,0.13970567511655718,0.17893673297627619,0.12464466815761618,0.054956169925826026,0.09153595645084825,0.12464466815761618,0.015825174805713185,0.5576271186440678,0.021161242852264152,0.18291326908821348,0.9581263711737722,_relu_leaky,type1_BERT_Embeddings_Test,1603046886.0969458,test,1603046896.9041183
106,500,0.042187039974167326,0.10796719273628881,0.22458530006743088,0.12170380126926873,0.15786165156165116,0.10796719273628881,0.04383007417397168,0.1172658933601088,0.10796719273628881,0.014264337986086253,0.5424876847290641,0.019449115610251793,0.1655081720834116,0.9578129600258327,_biploar_step,type1_BERT_Embeddings_Test,1603046896.9041183,test,1603046899.4114153
107,500,0.04142250671934507,0.1299826594467325,0.25963980669813436,0.14351031988100116,0.18484921252171055,0.1299826594467325,0.056641942009440324,0.07884656417077501,0.1299826594467325,0.015630609276425032,0.5867672663958212,0.02053573100381635,0.1881805490926012,0.9585774932806549,_bipolar_sigmoid,type2_BERT_Embeddings_Test,1603046899.4114153,test,1603046904.4463537
108,500,0.041545971717018224,0.13449039205679303,0.2710432954869907,0.14844447068649777,0.19182861468742005,0.13449039205679303,0.05799055967633176,0.12627728745981423,0.13449039205679303,0.0173300418997042,0.5747126436781609,0.023493577689788745,0.1935662273020555,0.9584540282829818,_relu_leaky,type2_BERT_Embeddings_Test,1603046904.4463537,test,1603046916.3126738
109,500,0.041650442099664745,0.11683318001418228,0.24492582602832094,0.1308758074249823,0.17059460304166219,0.11683318001418228,0.04720161834120027,0.05754617394146244,0.11683318001418228,0.01389086150628177,0.5772307692307692,0.017964764257739515,0.1761998685075608,0.9583495579003353,_biploar_step,type2_BERT_Embeddings_Test,1603046916.3126738,test,1603046918.7927716
110,1000,0.0425574349671868,0.13442189454470785,0.2694000256879555,0.1513727033448086,0.19383295235548084,0.13442189454470785,0.05832771409305462,0.1006545154297758,0.13442189454470785,0.018705144923729624,0.5143540669856459,0.025364994419071904,0.19348452123830095,0.9574425650328132,_bipolar_sigmoid,type1_BERT_Embeddings_Test,1603046918.7927716,test,1603046927.3319156
111,1000,0.04220603458919396,0.14201845448721795,0.28273207462351096,0.1591005398177861,0.20361930842649326,0.14201845448721795,0.06136210384356035,0.11034406987053955,0.14201845448721795,0.02068726102396052,0.5307057745187901,0.028102582993289466,0.2067118886112103,0.9577939654108061,_relu_leaky,type1_BERT_Embeddings_Test,1603046927.3319156,test,1603046947.0310874
112,1000,0.04276637573247984,0.12465732012358458,0.2546377463100323,0.14213723569014897,0.18243844498674003,0.12465732012358458,0.05225893459204316,0.06848376809610149,0.12465732012358458,0.01649653152122077,0.5039254170755643,0.02167091395401661,0.18571428571428572,0.9572336242675201,_biploar_step,type1_BERT_Embeddings_Test,1603046947.032133,test,1603046949.7967298
113,1000,0.042191788627923985,0.14593332867226186,0.29304899977523047,0.16726045906041712,0.21296764291390327,0.14593332867226186,0.059002022926500336,0.10463956988658907,0.14593332867226186,0.020482476489192505,0.5312072892938496,0.027540524462024867,0.20789872514932692,0.9578082113720761,_bipolar_sigmoid,type2_BERT_Embeddings_Test,1603046949.7967298,test,1603046957.8621247
114,1000,0.04231050497184048,0.1408539431912162,0.2868617479583428,0.1603517276556819,0.20571283913255373,0.1408539431912162,0.055967633175994604,0.11523337670545258,0.1408539431912162,0.020977363446349758,0.5252252252252252,0.02854037563175029,0.20743639921722115,0.9576894950281595,_relu_leaky,type2_BERT_Embeddings_Test,1603046957.8621247,test,1603046977.0767813
115,1000,0.042130056129087406,0.14031308283891472,0.28345987186442173,0.15704730575992112,0.2021152500054059,0.14031308283891472,0.060687795010114634,0.10479055827773813,0.14031308283891472,0.018750386920575353,0.5362669245647969,0.02521897909141308,0.2,0.9578699438709126,_biploar_step,type2_BERT_Embeddings_Test,1603046977.0767813,test,1603046979.9017615
116,2000,0.04505997549694662,0.14247199728730262,0.2795343245950125,0.17327294560868162,0.2139353274938473,0.14247199728730262,0.04888739042481457,0.11050704467697182,0.14247199728730262,0.027636160696003505,0.4245069511800841,0.037347044494967035,0.21675608749484113,0.9549400245030534,_bipolar_sigmoid,type1_BERT_Embeddings_Test,1603046979.9017615,test,1603046993.9303527
117,2000,0.045178691840863115,0.15516000468148775,0.29383314669895955,0.19174661816638533,0.23205873169091726,0.15516000468148775,0.054956169925826026,0.13932754903498398,0.15516000468148775,0.03147803597028475,0.426037282020445,0.04256867816341635,0.22951085195983156,0.9548213081591369,_relu_leaky,type1_BERT_Embeddings_Test,1603046993.9303527,test,1603047030.8479023
118,2000,0.04486528069292356,0.13698175293188355,0.2664424078955435,0.1671507384710448,0.20542780997783447,0.13698175293188355,0.05057316250842886,0.1672735897242346,0.13698175293188355,0.02537470354750645,0.4253155680224404,0.035251052954182904,0.20431194205827863,0.9551347193070765,_biploar_step,type1_BERT_Embeddings_Test,1603047030.8479023,test,1603047034.1894684
119,2000,0.0448130455016003,0.15343460431938644,0.3014808157677342,0.18851430415802098,0.23197556012418422,0.15343460431938644,0.05124747134187458,0.11424150616737179,0.15343460431938644,0.028204191517927944,0.43423137876386686,0.037602379605652846,0.2250143713558347,0.9551869544983997,_bipolar_sigmoid,type2_BERT_Embeddings_Test,1603047034.1904638,test,1603047047.8320205
120,2000,0.04406275820804802,0.16635805800376763,0.31965017581902583,0.20435410808214333,0.24931791050058466,0.16635805800376763,0.06136210384356035,0.15366844814812022,0.16635805800376763,0.03159223217444819,0.4597809076682316,0.042800616441073164,0.24048457068019968,0.9559372417919519,_relu_leaky,type2_BERT_Embeddings_Test,1603047047.832986,test,1603047083.9897292
121,2000,0.044447399162337475,0.1475454457089455,0.28951709113543234,0.18138324661072638,0.22303466670158123,0.1475454457089455,0.04787592717464599,0.12224016966470228,0.1475454457089455,0.026918444425277552,0.44355377421509684,0.03612498157294727,0.22103861517976034,0.9555526008376625,_biploar_step,type2_BERT_Embeddings_Test,1603047083.9897292,test,1603047087.3427973
122,3000,0.048953871577407805,0.15352106702044147,0.2889663856102119,0.20898492332439803,0.24255230122513372,0.15352106702044147,0.04349291975724882,0.12306317843815627,0.15352106702044147,0.03784641431432483,0.3551654287643484,0.04878978510051752,0.2343854437430375,0.9510461284225922,_bipolar_sigmoid,type1_BERT_Embeddings_Test,1603047087.3427973,test,1603047107.2834785
123,3000,0.04837928447285195,0.15949731937673584,0.297922032651665,0.21080602951735586,0.24690503818981974,0.15949731937673584,0.04956169925826028,0.13565750162308474,0.15949731937673584,0.040032622842785304,0.36622303809086737,0.0524161780708328,0.23856502242152466,0.9516207155271481,_relu_leaky,type1_BERT_Embeddings_Test,1603047107.2844758,test,1603047164.2222338
124,3000,0.048255819475178784,0.15385706855253853,0.28732841248434693,0.20118002807553,0.23665809345790903,0.15385706855253853,0.048550236008091704,0.13171833210354236,0.15385706855253853,0.034738522858781845,0.3624517374517375,0.0449712416883959,0.22816345131399057,0.9517441805248212,_biploar_step,type1_BERT_Embeddings_Test,1603047164.2222338,test,1603047168.1153333
125,3000,0.048578727930631664,0.15337517943875892,0.29384706942866096,0.20526459107708384,0.2416950086253467,0.15337517943875892,0.045853000674308836,0.1100235694364704,0.15337517943875892,0.0357600585719211,0.35687203791469196,0.04632070093394154,0.2274580879021296,0.9514212720693683,_bipolar_sigmoid,type2_BERT_Embeddings_Test,1603047168.1163363,test,1603047187.6929848
126,3000,0.04862146581444161,0.16286343712350418,0.3072024557512047,0.21715474739849022,0.2544466683327092,0.16286343712350418,0.04888739042481457,0.12895026811263433,0.16286343712350418,0.039125385542071435,0.3622991627064947,0.05056095666416288,0.23822632244624659,0.9513785341855584,_relu_leaky,type2_BERT_Embeddings_Test,1603047187.693983,test,1603047240.7750309
127,3000,0.04812285716999231,0.1508507291588086,0.28659590789741307,0.2002251226917545,0.23574865182905747,0.1508507291588086,0.04383007417397168,0.12129589202589496,0.1508507291588086,0.0333509571857036,0.3627838104639684,0.04295629772358921,0.22487379531895366,0.9518771428300077,_biploar_step,type2_BERT_Embeddings_Test,1603047240.7750309,test,1603047244.6676228
128,4000,0.053113692268241953,0.15043917460705047,0.27517271374950103,0.22284280955669467,0.24625843081432336,0.15043917460705047,0.033715441672285906,0.12573810223755932,0.15043917460705047,0.04706875142566294,0.30677148472395926,0.058290703301987996,0.23489978794719202,0.9468863077317581,_bipolar_sigmoid,type1_BERT_Embeddings_Test,1603047244.6676228,test,1603047270.2885015
129,4000,0.05304246246189205,0.160899900104379,0.28687779310672146,0.2353778823677877,0.2585886209027909,0.160899900104379,0.04045853000674309,0.10598317358913517,0.160899900104379,0.050356394942726916,0.31399376515413924,0.06097670484411318,0.245066234117329,0.946957537538108,_relu_leaky,type1_BERT_Embeddings_Test,1603047270.2885015,test,1603047340.121301
130,4000,0.052705308045169194,0.14684241631050265,0.2726533510388698,0.21369232632074256,0.23959883504654153,0.14684241631050265,0.035401213755900204,0.10570073115257651,0.14684241631050265,0.04278485123545535,0.3082887206941111,0.05233972045025364,0.231317958307362,0.9472946919548308,_biploar_step,type1_BERT_Embeddings_Test,1603047340.121301,test,1603047344.5634658
131,4000,0.05376900648666103,0.15550062384449906,0.2841369760081834,0.2309024067418221,0.25476852373628395,0.15550062384449906,0.034726904922454484,0.10663420161928136,0.15550062384449906,0.04663152841068079,0.30180878552971574,0.05570781640250192,0.23632562217576045,0.946230993513339,_bipolar_sigmoid,type2_BERT_Embeddings_Test,1603047344.5634658,test,1603047370.0274181
132,4000,0.05383073898549761,0.16042676162418357,0.2886028297019534,0.24120785216462728,0.2627854479482625,0.16042676162418357,0.03641267700606878,0.08714017506976336,0.16042676162418357,0.049738168257287295,0.30658642594450014,0.058503827784040806,0.24446814182884563,0.9461692610145024,_relu_leaky,type2_BERT_Embeddings_Test,1603047370.0274181,test,1603047444.3407135
133,4000,0.052648324200089275,0.15500503176388397,0.28357475978554114,0.230020391906077,0.2540054249566092,0.15500503176388397,0.03202966958867161,0.09819266905394472,0.15500503176388397,0.044934341794413135,0.31393043791674174,0.05415654006966698,0.23910507171779563,0.9473516757999108,_biploar_step,type2_BERT_Embeddings_Test,1603047444.3417113,test,1603047448.7857041
134,5000,0.06009896194428879,0.14287762008868674,0.2530453661797499,0.2452803790002834,0.24910237498731352,0.14287762008868674,0.019892110586648686,0.09140082440189304,0.14287762008868674,0.05703017121285278,0.2563036480686695,0.06330316324544896,0.23194562446898895,0.9399010380557112,_bipolar_sigmoid,type1_BERT_Embeddings_Test,1603047448.7857041,test,1603047480.5184586
135,5000,0.060844500584084416,0.1529340321931209,0.26417005666435256,0.25554188835593816,0.2597843508271423,0.1529340321931209,0.028658125421443022,0.08810933777774489,0.1529340321931209,0.06145126583926491,0.2576396880194349,0.06683736149028785,0.23926853885887314,0.9391554994159156,_relu_leaky,type1_BERT_Embeddings_Test,1603047480.5184586,test,1603047573.3711884
136,5000,0.060174940404395354,0.14440410822629585,0.25515996911915434,0.24262682414853085,0.2487356185198196,0.14440410822629585,0.023937963587322995,0.10287261140290323,0.14440410822629585,0.05682078838258976,0.25542749932993836,0.06381318423702262,0.23125454986653726,0.9398250595956047,_biploar_step,type1_BERT_Embeddings_Test,1603047573.3711884,test,1603047578.4825222
137,5000,0.06053108943614485,0.14972526417902232,0.2654390341870515,0.2543166683569189,0.25975884630383017,0.14972526417902232,0.022589345920431558,0.08740527745006745,0.14972526417902232,0.0606420761785106,0.25970842471939104,0.06587539032631838,0.24002861742085496,0.9394689105638552,_bipolar_sigmoid,type2_BERT_Embeddings_Test,1603047578.4825222,test,1603047610.0590577
138,5000,0.06096796558175757,0.15567006378480314,0.27260361416335066,0.262185640622385,0.26729315361443173,0.15567006378480314,0.024949426837491573,0.09040545255670183,0.15567006378480314,0.0635480392441923,0.25826472450918303,0.06926261439234789,0.24105928947212862,0.9390320344182425,_relu_leaky,type2_BERT_Embeddings_Test,1603047610.060055,test,1603047699.9447498
139,5000,0.05921096369179338,0.14723812482017368,0.2605403471622589,0.25209301747221735,0.2562470834734883,0.14723812482017368,0.020566419420094403,0.09375322826632905,0.14723812482017368,0.058976454385665754,0.2657969832857725,0.06629247170092258,0.23881325926378122,0.9407890363082066,_biploar_step,type2_BERT_Embeddings_Test,1603047699.9447498,test,1603047704.93644
140,10000,0.19138974100842412,0.08484536616186288,0.10841819499510287,0.37980190933663627,0.16868390752705378,0.08484536616186288,0.0070802427511800405,0.04819513840483824,0.08484536616186288,0.20963032230703404,0.08676354029062087,0.07185447876334315,0.140126301416624,0.8086102589915759,_bipolar_sigmoid,type1_BERT_Embeddings_Test,1603047704.93644,test,1603047765.0475214
141,10000,0.19445737133522648,0.08660477542631795,0.11126719670546491,0.39830641215205476,0.17394322288131842,0.08660477542631795,0.0064059339177343225,0.05029477287292202,0.08660477542631795,0.23357925364738363,0.08777049011000361,0.07573301583899211,0.1423724553908017,0.8055426286647736,_relu_leaky,type1_BERT_Embeddings_Test,1603047765.0475214,test,1603047936.598885
142,10000,0.19231097983721615,0.08268568477318416,0.10489851206115056,0.3804809794060516,0.16445642763611074,0.08268568477318416,0.0070802427511800405,0.04725637169313444,0.08268568477318416,0.20758769429341592,0.08492457010233147,0.07046948432826157,0.1372022668200605,0.8076890201627839,_biploar_step,type1_BERT_Embeddings_Test,1603047936.599883,test,1603047944.3974824
143,10000,0.20259656387414168,0.08172870785128149,0.1032164769691802,0.3844260574616375,0.16273848364214488,0.08172870785128149,0.006743088334457181,0.04820837537307428,0.08172870785128149,0.22605763128214001,0.08258474365973498,0.07246772693727922,0.13495539334955395,0.7974034361258583,_bipolar_sigmoid,type2_BERT_Embeddings_Test,1603047944.398478,test,1603048005.3256764
144,10000,0.20853712972372332,0.0837374050864406,0.10603347324147165,0.4013671746380191,0.16775049755984237,0.0837374050864406,0.0064059339177343225,0.04863086150219077,0.0837374050864406,0.23596283717713526,0.08238983172559064,0.07341348598298206,0.13551447863146912,0.7914628702762767,_relu_leaky,type2_BERT_Embeddings_Test,1603048005.3256764,test,1603048178.9158452
145,10000,0.20872232722023307,0.07970605805689059,0.10032592220717355,0.38819145491307483,0.15944434131157714,0.07970605805689059,0.006068779501011463,0.04764279361997984,0.07970605805689059,0.23229086982986352,0.08064825930372149,0.07191561422960938,0.13257814966845596,0.7912776727797669,_biploar_step,type2_BERT_Embeddings_Test,1603048178.9158452,test,1603048186.7170124
146,15000,0.07477230205236815,0.13643070228303986,0.21517549001534175,0.28340848358623383,0.24462302263612146,0.13643070228303986,0.014160485502360081,0.10336867834025067,0.13643070228303986,0.08046361367494972,0.2028985507246377,0.07412218759863778,0.2257842462385682,0.9252276979476318,_bipolar_sigmoid,type1_BERT_Embeddings_Test,1603048186.7170124,test,1603048276.7803252
147,15000,0.08238439402429411,0.13478585709533336,0.20504775091577698,0.30641222195008233,0.24568545065968814,0.13478585709533336,0.011463250168577209,0.08765947308890526,0.13478585709533336,0.09535556615680812,0.1854174537211938,0.0802283215982618,0.22051489419059173,0.9176156059757059,_relu_leaky,type1_BERT_Embeddings_Test,1603048276.7803252,test,1603048540.626082
148,15000,0.07373234687965961,0.13632915918642793,0.21132109723647172,0.28071908622362857,0.24112610030683537,0.13632915918642793,0.01449763991908294,0.09446577167914127,0.13632915918642793,0.08354139615155783,0.20669131571827937,0.07590404966032487,0.22793496096663515,0.9262676531203404,_biploar_step,type1_BERT_Embeddings_Test,1603048540.626082,test,1603048550.9565084
149,15000,0.07708489643186156,0.13344277854940748,0.20911113405213191,0.29034263164875856,0.24312111004930223,0.13344277854940748,0.013149022252191504,0.08725421613431827,0.13344277854940748,0.08902212566399172,0.19678748633420234,0.07926686564605681,0.22378424903170277,0.9229151035681384,_bipolar_sigmoid,type2_BERT_Embeddings_Test,1603048550.957458,test,1603048644.991825
150,15000,0.08512436724188692,0.13259066230902353,0.19902101596547855,0.31153360299962995,0.24287992654752436,0.13259066230902353,0.010451786918408631,0.07848031461476482,0.13259066230902353,0.10177987232224689,0.1827704147071398,0.08134028479734853,0.22250173490631509,0.9148756327581131,_relu_leaky,type2_BERT_Embeddings_Test,1603048644.991825,test,1603048913.6511085
151,15000,0.07845725736753631,0.13090283210149153,0.2081906473914446,0.2943510766522056,0.2438847891693411,0.13090283210149153,0.008766014834794335,0.09631994464900591,0.13090283210149153,0.08746788205230285,0.19242125984251968,0.07735419467359246,0.22117469595550107,0.9215427426324637,_biploar_step,type2_BERT_Embeddings_Test,1603048913.6521058,test,1603048924.913976
152,20000,0.05972381829751266,0.15525971886191572,0.26684332281938566,0.26736855260614734,0.26710567951340636,0.15525971886191572,0.025960890087660147,0.15296542372587402,0.15525971886191572,0.06371545564260295,0.2692457484097105,0.07137343015229024,0.2480119581464873,0.9402761817024874,_bipolar_sigmoid,type1_BERT_Embeddings_Test,1603048924.913976,test,1603049042.14916
153,20000,0.06618673606032689,0.1440636696415205,0.23565661865117155,0.26883225305912856,0.25115360632442213,0.1440636696415205,0.020566419420094403,0.12953107952722354,0.1440636696415205,0.0766731765733271,0.23427027027027028,0.08132570294148732,0.23719352014010509,0.9338132639396731,_relu_leaky,type1_BERT_Embeddings_Test,1603049042.14916,test,1603049398.2551332
154,20000,0.05953387214724626,0.14637772317083877,0.25159091395605304,0.25483755154558585,0.2532038258954037,0.14637772317083877,0.01921780175320297,0.12659967394480515,0.14637772317083877,0.05936158214405664,0.2667551426675514,0.06562292680289487,0.24279760826236638,0.9404661278527537,_biploar_step,type1_BERT_Embeddings_Test,1603049398.2561662,test,1603049410.787621
