,loss,acc,categorical_accuracy,top_k_categorical_accuracy,precision,recall,true_positives,true_negatives,false_positives,false_negatives,val_loss,val_acc,val_categorical_accuracy,val_top_k_categorical_accuracy,val_precision,val_recall,val_true_positives,val_true_negatives,val_false_positives,val_false_negatives,lr
10,10.381423950195312,0.14448308944702148,0.14448308944702148,0.40299293398857117,0.2569054961204529,0.39065733551979065,10947.0,614033.0,31664.0,17075.0,10.622170448303223,0.15339232981204987,0.15339232981204987,0.380109578371048,0.2731774151325226,0.3620496988296509,2593.0,154422.0,6899.0,4569.0,0.009048373438417912
11,10.37732982635498,0.14448308944702148,0.14448308944702148,0.403519868850708,0.2551520764827728,0.39190635085105896,10982.0,613638.0,32059.0,17040.0,10.599233627319336,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.2731774151325226,0.3620496988296509,2593.0,154422.0,6899.0,4569.0,0.008187306113541126
12,10.372255325317383,0.14448308944702148,0.14448308944702148,0.4045737087726593,0.25896188616752625,0.37638282775878906,10547.0,615516.0,30181.0,17475.0,10.601115226745605,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.2536030411720276,0.420134037733078,3009.0,152465.0,8856.0,4153.0,0.0074081807397305965
13,10.363076210021973,0.14448308944702148,0.14448308944702148,0.40025293827056885,0.26742005348205566,0.3614303171634674,10128.0,617952.0,27745.0,17894.0,10.611248016357422,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.2536030411720276,0.420134037733078,3009.0,152465.0,8856.0,4153.0,0.00670319888740778
14,10.356857299804688,0.14448308944702148,0.14448308944702148,0.4007798433303833,0.2678605318069458,0.3522946238517761,9872.0,618714.0,26983.0,18150.0,10.604251861572266,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.2731774151325226,0.3620496988296509,2593.0,154422.0,6899.0,4569.0,0.006065304856747389
15,10.355597496032715,0.14448308944702148,0.14448308944702148,0.4084729552268982,0.26255011558532715,0.36917421221733093,10345.0,616640.0,29057.0,17677.0,10.592683792114258,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.2536030411720276,0.420134037733078,3009.0,152465.0,8856.0,4153.0,0.005488114431500435
16,10.351713180541992,0.14448308944702148,0.14448308944702148,0.40678679943084717,0.2726961076259613,0.3407679796218872,9549.0,620229.0,25468.0,18473.0,10.579879760742188,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.26759377121925354,0.35464954376220703,2540.0,154369.0,6952.0,4622.0,0.004965851083397865
17,10.346510887145996,0.14448308944702148,0.14448308944702148,0.409421443939209,0.26856333017349243,0.3584326505661011,10044.0,618342.0,27355.0,17978.0,10.58735179901123,0.15339232981204987,0.15339232981204987,0.380109578371048,0.2731774151325226,0.3620496988296509,2593.0,154422.0,6899.0,4569.0,0.004493287764489651
18,10.347200393676758,0.14448308944702148,0.14448308944702148,0.41058066487312317,0.2696482539176941,0.35372206568717957,9912.0,618850.0,26847.0,18110.0,10.59080982208252,0.15339232981204987,0.15339232981204987,0.380109578371048,0.2983565032482147,0.2965652048587799,2124.0,156326.0,4995.0,5038.0,0.0040656947530806065
19,10.341484069824219,0.14448308944702148,0.14448308944702148,0.40805143117904663,0.2737277150154114,0.3355220854282379,9402.0,620751.0,24946.0,18620.0,10.572837829589844,0.15339232981204987,0.15339232981204987,0.4412136673927307,0.2731774151325226,0.3620496988296509,2593.0,154422.0,6899.0,4569.0,0.0036787926219403744
